id, user_id, room_id, date, comment, accuracy, communication, cleanliness, location, check_in, value, average
 4070, 35, 27, Mon May 22 1972 23:17:08 GMT-0700 (PDT), 'Ut dolor consectetur eli t quis quis consectetur mauris vitae. at feugiat erat. ame t at aliquet aliquet sed luctus Nulla orci Etiam tempor mauris Ut Vivamus Mauris justo. augue. lectus arcu feugiat eu nisi semper sed et feugiat tempor fringilla dolor erat. vestibulum at e t Vestibulum dui pretium. dui e t quis ', 4, 4, 2, 0, 0, 4, 2
 4071, 13, 100, Tue Apr 03 1984 03:34:07 GMT-0800 (PST), 'consectetur Nulla sed Vestibulum semper dictum. enim faucibus justo. posuere eu aliquet Lorem eli t a vehicul a a varius mauris porta semper Vivamus at. quam at nisi at feugiat posuere vehicul a Etiam at Etiam ante sed vulputate vulputate sodales augue. elit. mauris orci adipiscing fringilla at. sodales Lorem Etiam sodales eget molestie faucibus Nulla augue. quis dui lacinia at Nulla quis justo. lectus vulputate m i ', 0, 3, 4, 2, 1, 2, 2
 4072, 5, 39, Mon Mar 19 1821 07:30:12 GMT-0700 (PDT), 'sed erat. lacinia purus vulputate arcu quis Aliquam Ut urna at. vehicul a enim faucibus tempor justo. sollicitudin dolor nis l vulputate eli t elit. Mauris feugia t commodo pretium. lacinia Nam et diam Aliquam quam pretium. at. Vivamus a Donec sed feugia t ', 5, 4, 1, 0, 4, 4, 3
 4073, 29, 94, Tue Jun 25 1918 10:31:21 GMT-0700 (PDT), 'vehicula arcu eli t vehicula justo. eu arc u et Nam at. ipsum purus lectus enim arcu sed vehicul a quis lacus. Quisque neque arcu mauris at quis Vivamus ipsum convalli s enim puru s Nam erat. lectus e t tempor nis l nis l ', 3, 0, 5, 0, 4, 5, 3
 4074, 26, 19, Wed Feb 28 1973 02:54:30 GMT-0800 (PST), 'ante semper tempor Donec viverra fringilla vehicula augue. a ante mauris lectus at nec dui ipsum et arcu sed ne c diam porta justo. Vivamus orci ne c diam diam lacus. pretium. posuere commodo at Vestibulum at sodales arcu Vivamus enim ante quis puru s viverra vulputate pretium. sodales quis vitae. diam lacinia Nulla feugia t at commodo nibh at ', 5, 5, 3, 0, 0, 0, 2
 4075, 32, 67, Fri Aug 18 1843 21:05:46 GMT-0700 (PDT), 'dolor metus dictum. dui. metus tempor quis sed eli t Vivamus augue. mauris ipsum lacinia vel Vestibulum vel dictum. lacinia tempor augue. posuere lacinia mollis quis ante gravida.arcu sed fringilla dolor Lorem arcu dolor puru s nis l neque enim viverra puru s Lorem dui purus viverra dui. quis e t eli t dui gravida.varius ', 3, 4, 5, 0, 1, 1, 2
 4076, 8, 79, Thu Oct 10 1822 01:02:12 GMT-0700 (PDT), 'a sodales feugiat at et fringilla convalli s Aliquam enim tempor Aliquam sed dui sed varius semper at luctus Nulla Lorem molestie sapien vestibulum dui. Vivamus ipsum eli t consectetur porta fringilla sapien semper dui neque viverra consequat Vivamus Etiam lacinia nisi neque Ut lacus. lacinia dui enim Vestibulum vestibulum Nulla et sed consequat aliquet Ut consectetur pretium. purus lacus. ', 4, 0, 2, 1, 3, 4, 2
 4077, 34, 10, Fri Sep 26 1980 09:18:12 GMT-0700 (PDT), 'luctus quam sit lacinia quam ', 2, 1, 4, 4, 2, 3, 3
 4078, 16, 26, Tue Jul 01 1941 20:00:45 GMT-0700 (PDT), 'at justo. e t et sodales ne c dictum. orci lacus. arcu at. Donec lacus. quis erat. erat. ', 2, 5, 2, 4, 2, 5, 3
 4079, 9, 98, Mon Oct 11 1965 02:20:36 GMT-0700 (PDT), 'eget diam varius Mauris a vulputate at a dui purus dui diam Nulla ante ame t tempor vel sed ipsum justo. semper nibh e t nis l eli t consequat consequat enim ', 3, 3, 2, 0, 0, 4, 2
 4080, 36, 29, Fri Apr 07 1865 09:52:01 GMT-0700 (PDT), 'eget viverra enim viverra porta sit aliquet e t tempor nibh luctus at quis eget vehicula vulputate et lacinia at semper fringilla varius consequat Aliquam Nulla purus arcu sodales sodales arcu et consequat metus ', 1, 4, 5, 2, 0, 2, 2
 4081, 10, 83, Wed Oct 31 1838 23:20:32 GMT-0700 (PDT), 'vehicula Nulla Aliquam Aliquam lacus. vulputate ipsum Nulla justo. enim Nulla quis a sapien neque feugia t arcu et enim sed eu orci luctus molestie et aliquet Nulla eu Nulla at. metus lacinia purus Etiam molestie a eli t feugia t arc u feugiat Etiam Mauris sed eli t lectus arcu lacinia dui aliquet e t Aliquam viverra sit vehicul a orci neque sodales vestibulum vulputate Quisque vulputate Aliquam sodales Lorem sed nibh dui. augue. luctus augue. sapien Etiam dui augue. purus commodo molestie elit. Donec posuere gravida.feugia t at et fringilla ame t lacus. et eget e t lacinia fringilla viverra m i Vestibulum quam semper Ut ', 4, 1, 0, 4, 3, 1, 2
 4082, 39, 85, Thu Jan 10 1918 15:49:58 GMT-0800 (PST), 'gravida.Vestibulum at vestibulum urna semper dictum. faucibus dui dui. adipiscing eget lacinia Nam nis l mauris gravida.Aliquam viverra vulputate dui Ut sodales Vestibulum ante adipiscing nibh feugia t enim ante aliquet dui. augue. dui lacinia puru s molestie consectetur dui. molestie purus at dictum. et convalli s et mollis Donec nisi Donec at gravida.lectus quis at. Mauris Mauris tempor consectetur elit. sed metus luctus sed arcu ame t Aliquam at neque metus lacinia eu sed Nulla ', 1, 0, 4, 0, 3, 3, 2
 4083, 17, 11, Mon Aug 18 2008 08:55:44 GMT-0700 (PDT), 'arcu quam mollis arcu lacinia orci luctus erat. Nam Ut at. aliquet urna eli t mollis at dictum. Nam ne c ne c nec Nam et gravida.dui urna lectus elit. m i lectus urna ante erat. Quisque fringilla Etiam Nulla sodales adipiscing vulputate enim sed nec lacinia et semper et sed et e t dui. eli t neque arcu Donec quam sed fringilla urna sit ante ame t Lorem quis a at nis l gravida.sapien Nulla Donec convalli s et varius viverra at nibh vehicul a adipiscing et lectus dui sed feugia t at dui. puru s vestibulum nec posuere porta ', 0, 2, 3, 1, 2, 3, 2
 4084, 36, 50, Sat May 15 1852 10:20:22 GMT-0700 (PDT), 'Etiam sapien viverra Quisque quis erat. ipsum mauris dui. puru s at vehicula urna mollis nibh semper et adipiscing Donec consectetur neque adipiscing augue. sed diam nibh vehicula ipsum ante erat. urna lectus a tempor quis quis vehicula vestibulum sodales arcu nisi mollis Aliquam arcu vulputate commodo dictum. sed diam eli t et mollis enim sapien et Vestibulum ne c vel Vestibulum arc u at feugia t faucibus dolor aliquet mollis metus vehicul a lacinia ame t vulputate sodales Nam Quisque nis l arc u Quisque sed Vivamus nibh sollicitudin fringilla Ut Etiam Vestibulum vitae. fringilla sed feugiat m i diam mauris nibh ', 0, 2, 4, 0, 5, 2, 2
 4085, 15, 86, Mon Mar 22 1937 22:19:20 GMT-0700 (PDT), 'Vestibulum mollis et viverra pretium. vel lacinia arcu sapien enim sapien vulputate feugiat at. at orci viverra sodales enim at. justo. sit dui. orci consectetur ante enim sit nec vehicula enim elit. at eget sollicitudin erat. Donec metus quis puru s nec Mauris augue. erat. at fringilla ame t vel quis ipsum fringilla Donec erat. quam Ut urna Nam dui. feugia t vitae. vestibulum purus adipiscing consectetur Nulla dui sed Quisque Quisque Quisque quis mauris enim pretium. viverra vulputate diam fringilla arcu nisi porta arcu commodo mauris at Lorem dui ', 2, 5, 1, 1, 3, 5, 3
 4086, 10, 1, Wed Jul 21 2010 02:10:14 GMT-0700 (PDT), 'feugia t luctus Ut viverra viverra faucibus erat. a augue. eli t varius arcu at. purus ne c at. nibh e t vulputate quis lacinia enim fringilla fringilla diam quis dui dui sit nec Etiam pretium. feugiat neque faucibus sed molestie Donec consectetur vel lacinia sapien neque a neque Nulla quis Lorem lacus. eget et varius neque Aliquam sed orci feugia t metus ipsum ', 4, 4, 5, 4, 2, 2, 4
 4087, 10, 65, Tue Jul 12 1853 23:15:55 GMT-0700 (PDT), 'luctus viverra feugia t sed vestibulum vehicula nibh Aliquam consectetur sapien at. ', 5, 1, 3, 1, 5, 1, 3
 4088, 2, 89, Tue Oct 25 1966 19:11:30 GMT-0700 (PDT), 'arc u arcu nec luctus pretium. neque vestibulum diam dictum. ne c lectus dui sed porta posuere sit et nis l Nulla vehicula sed adipiscing vitae. vulputate dui elit. consequat metus sit posuere consequat nis l dui sed aliquet Vivamus molestie nis l puru s mollis at dui. molestie ipsum dictum. Mauris eu consequat pretium. elit. dictum. quis nisi metus arc u quis molestie sed eget consequat quis vulputate dui eu commodo nisi consequat convalli s Vestibulum at vulputate consequat lacus. Lorem sed Nam dui aliquet Vestibulum ', 4, 0, 0, 4, 5, 5, 3
 4089, 25, 70, Wed Sep 27 1820 09:31:26 GMT-0700 (PDT), 'lectus ame t mollis vehicul a lectus at eget enim nisi commodo Donec convalli s erat. lacinia convalli s tempor ', 3, 1, 4, 3, 1, 3, 3
 4090, 17, 30, Mon Feb 13 1978 20:42:37 GMT-0800 (PST), 'quam dui. diam quis vulputate arc u dui. nisi faucibus erat. enim sollicitudin ne c Vivamus sed dui. varius sed vulputate mauris at Etiam a aliquet dolor pretium. sapien Vestibulum vel sodales vitae. neque vel lectus augue. vehicula at et vehicul a a sollicitudin dui. arcu sapien a aliquet Nam Vivamus ame t vehicul a sodales et e t gravida.dui sodales et gravida.posuere varius ame t Vivamus vitae. arc u at Donec purus posuere ame t sodales eget quis nis l ', 4, 3, 4, 5, 0, 4, 3
 4091, 23, 11, Tue Jun 03 1828 01:57:40 GMT-0700 (PDT), 'dolor ame t neque gravida.pretium. justo. vehicula Nam Mauris vehicul a orci metus e t Donec vitae. et Vestibulum a varius elit. faucibus ipsum varius sed vitae. Aliquam purus et Nulla erat. m i ame t ', 2, 4, 5, 2, 1, 0, 2
 4092, 11, 80, Sat Jun 11 1927 06:49:05 GMT-0700 (PDT), 'Nulla ne c nibh dui diam nis l luctus ante puru s a quis purus diam nec mollis e t sodales vulputate ante Donec dui. Vivamus semper ne c dolor dictum. arcu Aliquam ipsum metus adipiscing vitae. m i vel quam at Ut ', 5, 0, 3, 4, 3, 2, 3
 4093, 38, 94, Wed Feb 29 2012 00:14:51 GMT-0800 (PST), 'vitae. at feugiat mollis augue. eli t luctus Lorem Aliquam vehicul a neque dui et varius Vestibulum Donec fringilla sapien Quisque e t arcu dui. consequat eu arcu semper arc u dui Quisque puru s sit quis dolor nisi ne c dui diam a vehicul a et et eli t lacinia feugia t vehicula sodales nisi at nec enim viverra ne c commodo molestie ', 1, 2, 0, 3, 4, 4, 2
 4094, 36, 81, Sat Nov 10 1906 06:58:48 GMT-0800 (PST), 'tempor arcu lectus lacus. dui Ut sed metus dui. porta sed sapien eli t orci enim sit consequat feugiat Vivamus Quisque lacinia vehicula arcu pretium. Nam arcu aliquet sodales sed nec feugiat lacinia lacinia mollis convalli s nec elit. et quis viverra Etiam convalli s quis urna erat. Mauris nec convalli s augue. sed Vivamus Aliquam urna lacinia Vivamus Quisque neque sit viverra augue. sed purus Donec vel at m i urna Vivamus metus Aliquam molestie nec nibh dictum. ', 4, 0, 4, 5, 3, 3, 3
 4095, 36, 49, Tue Jun 25 1805 19:17:25 GMT-0700 (PDT), 'arcu Ut gravida.purus lectus enim vehicul a lacus. semper lacinia vehicul a Vestibulum eget Quisque pretium. urna sapien viverra eget molestie consequat Nulla sapien porta sed Etiam Vestibulum porta dui at. sapien sollicitudin aliquet Lorem ', 5, 5, 4, 1, 1, 0, 3
 4096, 16, 37, Thu Apr 13 1972 10:45:09 GMT-0800 (PST), 'dui. sodales arc u faucibus quis fringilla lectus quis commodo quis lectus Nam fringilla vulputate adipiscing a augue. erat. fringilla quis lacus. lacus. ame t ante faucibus Ut at sed nibh nibh fringilla sit fringilla quis eu dui vehicul a quis et mauris consectetur vehicula ante sollicitudin faucibus gravida.purus sapien ', 5, 4, 5, 0, 3, 4, 4
 4097, 0, 75, Thu Jul 27 1978 06:02:02 GMT-0700 (PDT), 'arcu at. Quisque consectetur lacinia posuere fringilla Etiam Ut vestibulum dui fringilla pretium. varius dui dui commodo Vestibulum erat. Vivamus lacinia lectus puru s fringilla vestibulum vulputate vestibulum eget justo. metus dui sapien nibh consectetur Nulla dictum. Etiam dui dui sed ne c eget a at dictum. consequat eli t dui ame t quis orci aliquet consequat justo. enim Vestibulum quam feugia t sed Nulla arcu Mauris quis vestibulum aliquet adipiscing adipiscing feugiat metus viverra at diam ', 2, 2, 0, 3, 1, 5, 2
 4098, 19, 56, Mon Sep 01 1975 01:23:25 GMT-0700 (PDT), 'quis m i Vestibulum ante elit. dui. semper gravida.sed faucibus dictum. vehicula dui molestie arc u dui at. tempor porta sollicitudin Mauris dui justo. eu ', 1, 0, 0, 1, 5, 5, 2
 4099, 4, 64, Tue Jul 19 1994 11:53:36 GMT-0700 (PDT), 'fringilla varius sollicitudin sed et Ut luctus varius at. quis lectus quis diam consectetur metus enim Lorem arcu Nulla nis l et vehicula at Quisque justo. vehicul a quis vehicul a lacus. fringilla mollis quam dolor feugia t Lorem sed molestie mollis et lacinia eu lacinia feugia t augue. lacus. ', 5, 1, 0, 1, 1, 1, 2
 4100, 19, 1, Wed Apr 27 1938 15:19:01 GMT-0700 (PDT), 'semper quis ame t dictum. viverra varius Nam diam et posuere diam Nulla commodo a elit. eli t arcu Vestibulum dictum. pretium. puru s at. Quisque dui quis nec vulputate vehicula dui. pretium. consectetur varius quis porta at Vivamus neque diam nisi tempor lectus consequat nec eget at. Donec e t Nam Nulla metus dictum. Lorem gravida.quis Donec Mauris Ut quis vulputate purus Ut vehicul a sit vulputate a pretium. urna purus nisi sed neque erat. pretium. faucibus quis sed pretium. aliquet Vivamus sapien feugia t lacinia ipsum lectus at feugiat quam a aliquet sed a ', 1, 5, 3, 3, 5, 4, 4
 4101, 9, 71, Mon Jan 11 1999 22:44:16 GMT-0800 (PST), 'pretium. lacinia ipsum dui Etiam a at quis molestie enim a sed Donec arcu enim arc u ipsum sed puru s urna eu Etiam a purus pretium. Nam vehicula sed a at m i e t ne c et at. feugiat mollis consequat ne c molestie arc u Quisque lectus Nam mauris vehicula viverra neque Aliquam diam quis eli t pretium. mollis nisi Quisque nec Ut diam sapien nec sed Donec sodales consequat ante pretium. arc u sapien varius orci lacinia ', 3, 2, 4, 0, 0, 1, 2
 4102, 31, 70, Mon Jul 17 2000 14:09:23 GMT-0700 (PDT), 'Lorem metus luctus eli t Aliquam vulputate diam sodales sit sapien a metus lacinia ne c vehicula nec semper porta sodales porta diam fringilla justo. adipiscing ante Nam sollicitudin Vestibulum aliquet sit ipsum orci sed lacus. vulputate faucibus porta faucibus pretium. Nulla fringilla sed neque vehicul a varius viverra sodales neque arcu nis l et vehicula sit ', 0, 3, 2, 2, 2, 0, 2
 4103, 30, 59, Fri Dec 21 1894 22:33:05 GMT-0800 (PST), 'faucibus purus varius sed eu adipiscing a enim metus fringilla fringilla lectus urna sapien mollis justo. Nulla lacinia nisi luctus porta sed mauris arcu tempor molestie molestie quis sit sodales a elit. a feugia t vel at vestibulum vehicula consequat et purus luctus semper vehicul a nec commodo at. a et ', 1, 3, 4, 0, 4, 4, 3
 4104, 2, 55, Wed Nov 16 1994 07:19:34 GMT-0800 (PST), 'et vulputate neque mauris lectus sed Quisque varius Ut commodo purus nisi vel at. commodo Nulla mauris fringilla vitae. sed molestie enim at purus sodales Quisque sed sodales at eu quis dui arcu et at. lectus mauris quis sed dui vestibulum feugiat sed convalli s metus quis gravida.enim at at. eu e t dui. consequat et sed justo. ', 0, 3, 4, 2, 5, 1, 3
 4105, 4, 93, Wed Dec 01 2010 20:31:29 GMT-0800 (PST), 'lacinia molestie Mauris at quis adipiscing dolor at aliquet Lorem Aliquam adipiscing Aliquam vehicula dui. vulputate vehicula faucibus Etiam lectus a convalli s eget erat. eu fringilla Nulla sed commodo viverra mauris Vivamus commodo lectus eget ante sed Lorem Vestibulum quis nis l eli t et Quisque feugia t vestibulum diam sodales consequat lectus eli t feugiat diam vehicula sed sapien vitae. Lorem vel vehicul a Ut elit. consectetur quis Aliquam ', 2, 5, 2, 0, 5, 3, 3
 4106, 23, 68, Wed Aug 17 1808 05:51:43 GMT-0700 (PDT), 'quis feugia t orci dui vestibulum faucibus lacinia commodo feugia t m i quis vehicul a gravida.Ut e t purus enim sodales sit Aliquam sed Quisque Etiam pretium. m i quis commodo eu mauris nibh ', 0, 2, 4, 0, 1, 4, 2
 4107, 8, 66, Fri Aug 07 1942 09:41:11 GMT-0700 (PDT), 'vel consectetur ', 3, 2, 4, 1, 5, 5, 3
 4108, 39, 1, Fri Mar 20 1970 20:20:58 GMT-0800 (PST), 'dui. eli t Nulla ne c diam a quis nec m i a vehicula m i enim posuere gravida.sed ame t purus faucibus fringilla orci at. vestibulum quis e t vehicul a ipsum sed Etiam adipiscing et dui. convalli s quis dui viverra fringilla justo. arcu eget sed purus Quisque orci pretium. sodales m i a e t Donec viverra m i semper a purus semper commodo justo. sapien erat. sed gravida.et sapien at. sapien dui elit. Etiam justo. enim justo. quis purus sed vulputate vulputate vitae. dui. vehicula urna vehicula eu posuere semper vehicul a justo. sed feugiat ', 2, 5, 3, 2, 4, 4, 3
 4109, 21, 8, Mon May 23 1927 01:30:49 GMT-0700 (PDT), 'mauris quis posuere sodales molestie ante Aliquam purus at vehicula ante eu Mauris faucibus m i sit et purus lacinia at. ame t varius Donec sollicitudin neque nec metus quam vulputate fringilla puru s faucibus eli t nec sodales Quisque Nam lacinia a sodales sit ne c sollicitudin dui. feugiat eget Ut quis purus at. sed augue. sodales m i Lorem eget dui vulputate quis vel sodales pretium. dui varius vulputate arcu Aliquam et sed sodales lacinia vel lectus Ut enim molestie enim fringilla fringilla convalli s sed a at at a mollis nec augue. Vivamus lacinia fringilla et posuere arcu m i et ', 0, 5, 3, 4, 3, 1, 3
 4110, 0, 49, Sun Jun 04 1989 16:40:44 GMT-0700 (PDT), 'arc u semper Mauris quam eli t Vestibulum ame t neque dui. arcu urna eli t tempor fringilla at metus et enim erat. tempor arcu vestibulum ipsum arc u dolor dui varius sollicitudin at puru s dui posuere viverra et posuere eget feugiat dui Etiam puru s Donec vehicula commodo molestie at. luctus vel justo. sed elit. vehicula fringilla feugiat augue. fringilla at urna Vestibulum Aliquam vitae. feugiat e t puru s diam luctus vehicula Etiam viverra feugiat vel dolor quam sed a Donec augue. ', 3, 3, 4, 1, 2, 2, 3
 4111, 2, 1, Sat Oct 15 1892 08:11:17 GMT-0700 (PDT), 'sapien feugiat tempor purus a sed dui. vehicul a quam lacus. mauris mauris metus Quisque enim at dolor lacinia arc u neque sapien a vulputate sit quis sit dui Quisque feugia t commodo elit. sed elit. sodales feugia t puru s diam e t Nulla Nam lacus. vitae. Mauris quis lacinia sed at Vestibulum lacus. at urna fringilla Etiam mauris ', 1, 1, 5, 5, 2, 3, 3
 4112, 19, 40, Thu Nov 13 1986 01:28:05 GMT-0800 (PST), 'urna quis diam at. commodo tempor purus nisi dui purus convalli s sed sed consectetur purus sed quam faucibus gravida.dolor m i sed dolor fringilla quis quam pretium. ante erat. lacinia e t sit convalli s molestie mollis mollis convalli s fringilla Etiam a Vivamus viverra Donec eli t erat. aliquet sit sit convalli s gravida.dui sed arcu ame t sapien eget dui sodales enim lacinia porta quam vulputate ame t at nibh adipiscing feugiat ne c elit. quis justo. consectetur diam lacinia Mauris lacinia Lorem arcu arc u ipsum lacinia tempor consectetur ', 4, 0, 4, 5, 2, 1, 3
 4113, 27, 72, Thu Oct 16 1879 09:55:17 GMT-0700 (PDT), 'gravida.ante faucibus Vestibulum eli t metus commodo fringilla lacinia vehicula sapien erat. vulputate pretium. Vivamus nis l nibh pretium. quis consectetur purus urna Vestibulum feugiat luctus m i lacinia consectetur consequat Nulla vehicula at dui et quis Quisque feugia t tempor elit. ipsum e t quis arcu nis l vehicul a molestie quam a fringilla enim dictum. ame t consequat commodo dui Quisque lacinia lacus. consectetur vulputate Vestibulum dui gravida.diam aliquet vulputate eli t feugiat mauris dictum. nis l lacinia at. e t Lorem sed urna sollicitudin nis l e t arcu nibh ', 1, 5, 3, 1, 2, 1, 2
 4114, 11, 11, Tue Aug 14 1883 18:32:50 GMT-0700 (PDT), 'mollis quis dui. porta quis consequat nisi urna Aliquam gravida.sodales sollicitudin Vivamus semper mauris consequat purus nisi sodales ame t lacinia Vestibulum dolor vehicul a porta vulputate vestibulum sodales sapien enim urna a posuere feugia t augue. nibh Donec eli t elit. pretium. sapien Aliquam dolor fringilla pretium. m i lacinia urna at. vehicula eget porta semper ne c quis dictum. sodales sit quis Aliquam nibh consectetur urna quam sodales commodo arcu ne c fringilla porta eli t Nam ne c et vulputate vulputate vehicul a consectetur vehicul a adipiscing ', 4, 5, 4, 2, 3, 2, 3
 4115, 10, 27, Sun Nov 14 1880 06:27:52 GMT-0800 (PST), 'nibh dictum. at lacinia a Lorem metus nec at porta at. lectus ante arc u enim ', 4, 2, 0, 0, 2, 5, 2
 4116, 1, 27, Thu Sep 07 1989 08:29:56 GMT-0700 (PDT), 'feugiat gravida.vehicula Lorem m i convalli s m i consequat vitae. vel fringilla molestie porta ante feugiat at. dolor et ne c at metus feugia t enim Mauris adipiscing Quisque vehicul a urna sapien mollis dui dui a ame t Donec gravida.arcu ne c aliquet e t sed ame t sed elit. dictum. ne c viverra sodales sed vehicul a fringilla vehicula Vivamus lectus consequat luctus at ante vehicula lacinia faucibus faucibus vitae. gravida.luctus Vivamus viverra Nulla porta viverra sollicitudin nibh arc u Mauris feugiat quis consequat dictum. nibh quis quam sed sodales Quisque pretium. ame t Donec at. justo. lectus enim ', 5, 2, 0, 4, 5, 5, 4
 4117, 20, 15, Thu Feb 08 1855 07:47:02 GMT-0800 (PST), 'fringilla vel consequat Aliquam at sit erat. dictum. enim viverra quis quam mollis dolor sed vehicula convalli s et Ut tempor m i faucibus sit arcu Aliquam dictum. dictum. dui. m i aliquet et at adipiscing metus m i quam vehicula sodales Mauris at justo. aliquet lacinia faucibus fringilla sollicitudin consectetur Quisque quam aliquet fringilla enim vitae. faucibus sodales mauris eli t Ut semper sit Vivamus urna Vestibulum arcu Quisque lacus. et ame t quis et dui lacinia eget viverra ante et et mollis lacinia ipsum sollicitudin arc u lacus. vehicula purus lacinia adipiscing vitae. neque sit lectus ', 5, 5, 4, 3, 4, 4, 4
 4118, 9, 62, Sat Dec 04 1926 19:05:55 GMT-0800 (PST), 'fringilla arc u eu Donec Vivamus tempor sed dui urna arcu Etiam sed porta urna vehicul a sit arcu Vestibulum nis l consectetur consectetur nec ', 5, 2, 4, 4, 2, 2, 3
 4119, 31, 5, Thu Apr 25 1946 06:56:55 GMT-0700 (PDT), 'molestie quis consequat vehicula nibh convalli s faucibus justo. lacinia pretium. arcu e t faucibus ', 3, 4, 4, 5, 2, 3, 4
 4120, 31, 14, Sun Jul 19 1992 00:24:09 GMT-0700 (PDT), 'dui enim tempor adipiscing quis augue. dictum. eli t elit. sapien feugiat varius justo. quam sapien quis sit m i tempor urna gravida.orci Nulla molestie pretium. sed at arcu orci purus lacinia sodales arcu vehicul a ne c vehicula Aliquam quis urna feugia t consequat fringilla urna sed sapien feugia t lacinia gravida.Ut at enim urna eget sit varius gravida.dui viverra et mauris dictum. commodo erat. consectetur a quis purus gravida.vestibulum vulputate Aliquam molestie quam erat. puru s feugia t sollicitudin eu eu ', 5, 0, 4, 2, 1, 2, 2
 4121, 32, 100, Sat Mar 22 1986 00:22:44 GMT-0800 (PST), 'Etiam arc u pretium. dui lacus. vehicula sapien viverra sed nis l Vestibulum dui vestibulum vulputate ipsum molestie e t nibh a aliquet augue. justo. dolor ne c puru s vulputate mauris vulputate Mauris faucibus posuere lectus vulputate consectetur viverra feugiat dui mollis Nulla a Donec eget a lacinia lacus. pretium. justo. posuere ne c sodales viverra justo. metus eli t arc u ante e t sollicitudin vel posuere ame t ', 3, 5, 3, 2, 3, 4, 3
 4122, 11, 12, Wed Apr 15 1818 09:10:35 GMT-0700 (PDT), 'e t justo. lacinia arcu sed nis l arcu nisi diam consectetur feugiat et eu sit nis l Nam diam dictum. a et eu m i Aliquam vehicula ', 3, 1, 3, 2, 2, 1, 2
 4123, 5, 42, Fri May 18 2007 17:16:47 GMT-0700 (PDT), 'dui e t dui. Quisque Mauris porta dui. sit eget Quisque lacus. Lorem a tempor sapien consequat dolor porta feugiat vulputate nibh molestie luctus gravida.neque vulputate ', 1, 0, 1, 3, 4, 1, 2
 4124, 35, 39, Thu Nov 14 2002 18:22:14 GMT-0800 (PST), 'at. vehicula mollis aliquet eu justo. dui. ', 2, 4, 3, 2, 5, 0, 3
 4125, 8, 61, Sun Sep 01 1816 02:21:39 GMT-0700 (PDT), 'vitae. lacinia elit. viverra elit. sollicitudin mauris ne c tempor eget m i Ut lacus. sed eget arcu varius Quisque dui. tempor sodales Quisque fringilla consequat a sed Aliquam lacinia consequat Quisque sollicitudin Vestibulum at Ut sit et posuere vestibulum semper Ut diam posuere feugia t consequat eli t puru s vel et vel quis m i urna puru s vulputate elit. ', 3, 3, 1, 1, 3, 3, 2
 4126, 39, 73, Sat Jul 13 1867 02:32:00 GMT-0700 (PDT), 'quam dictum. Donec sollicitudin molestie convalli s gravida.posuere a at. at lacinia fringilla sodales quam convalli s elit. augue. lacinia ne c et at nec et et gravida.mollis varius consectetur sodales nibh nisi vel sit Nam commodo molestie ne c augue. pretium. dictum. sed Donec semper sed dui adipiscing vestibulum dictum. purus semper sodales gravida.justo. Etiam commodo lacus. dictum. mauris sed ante erat. a purus Quisque dictum. sed ', 4, 1, 4, 4, 4, 0, 3
 4127, 3, 18, Sun Dec 30 2012 11:02:53 GMT-0800 (PST), 'Etiam sit feugia t consequat porta nis l viverra sed dui enim dui. Mauris quis eget a ', 0, 1, 2, 2, 4, 0, 2
 4128, 21, 34, Thu Sep 20 1979 10:20:00 GMT-0700 (PDT), 'lacinia ipsum ame t ante vehicul a Quisque vulputate metus lacus. vitae. justo. ame t nis l commodo consectetur dictum. urna elit. tempor eget adipiscing quis dui. feugiat vitae. vitae. ipsum nibh et sapien quis sollicitudin nec Aliquam elit. consequat arc u Nulla vehicul a arcu sed vulputate quam dictum. enim at. pretium. lacinia adipiscing ', 1, 2, 4, 1, 0, 3, 2
 4129, 6, 33, Thu Dec 21 1809 14:25:32 GMT-0800 (PST), 'dui. Nulla a sed molestie nec sed eget at. lacinia justo. semper convalli s Donec fringilla semper enim diam Aliquam lacinia e t sed at. quis consequat e t sollicitudin arc u nis l arcu nibh posuere at. et varius sit sodales nec Quisque elit. et gravida.mauris ante varius sodales Nam quam Nam viverra molestie lacinia mauris lacus. mollis vestibulum porta Etiam sodales Vestibulum vulputate at at ', 1, 0, 5, 2, 4, 0, 2
 4130, 3, 2, Sat Jun 19 2004 05:43:19 GMT-0700 (PDT), 'Aliquam at tempor Lorem metus arcu gravida.', 0, 3, 3, 2, 5, 2, 3
 4131, 32, 86, Sun Feb 26 1956 04:42:53 GMT-0800 (PST), 'arcu quis aliquet mollis Mauris e t fringilla gravida.Ut quam viverra at Lorem feugiat commodo aliquet semper ', 3, 5, 3, 0, 4, 5, 3
 4132, 25, 8, Thu May 17 2001 21:49:40 GMT-0700 (PDT), 'consequat dui Quisque eu porta dolor justo. Aliquam molestie sodales consequat fringilla quis neque Vivamus Ut lacinia commodo Nam mauris sapien justo. ame t Etiam urna sed nibh vehicula quis lacinia a eget porta et Vivamus lacinia arcu Ut faucibus Nam ante a dui nec Nam lacinia nec commodo lacinia at. lacus. quis tempor at gravida.ante dictum. adipiscing m i at. diam vestibulum dictum. neque justo. e t lacinia viverra pretium. sed viverra ', 5, 1, 3, 2, 1, 3, 3
